time,wavelength,intensity,temperature
306.55,582.6655102,0.578415524,200.9351621
307.05,582.6805603,0.57839513,201.0099751
307.5666667,582.7325053,0.578516995,201.159601
308.0666667,582.6804357,0.579053386,201.3092269
308.5833333,582.7317102,0.577755524,201.4089776
309.0833333,582.7065207,0.57926918,201.4837905
309.5833333,582.6976042,0.579070519,201.4837905
310.1,582.7483632,0.578766017,201.3840399
310.6,582.777737,0.579533091,201.5586035
311.1166667,582.7358947,0.579062627,201.6334165
311.6166667,582.7666526,0.579326108,201.7082294
312.1166667,582.7616905,0.578811565,201.6832918
312.6333333,582.7548947,0.579642245,201.7581047
313.1333333,582.782503,0.579038219,201.9077307
313.65,582.788584,0.578989892,202.0074813
314.15,582.7778647,0.579414362,202.0573566
314.65,582.7815963,0.578703171,202.1072319
315.1666667,582.8093733,0.578936559,202.032419
315.6666667,582.7709654,0.579723765,201.8329177
316.1833333,582.7698335,0.580003166,201.8578554
316.6833333,582.7813219,0.579466338,201.957606
317.2,582.8305276,0.579537716,201.9326683
317.7,582.8124017,0.579350098,201.957606
318.2,582.8071216,0.580010285,201.8578554
318.7166667,582.8009675,0.579532569,201.882793
319.2166667,582.8392653,0.579365247,201.957606
319.7333333,582.8232993,0.579194982,201.9326683
320.2333333,582.8532869,0.579156235,201.957606
320.7333333,582.8294775,0.579673939,202.0074813
321.25,582.7924789,0.579987294,202.032419
321.75,582.8444433,0.579315021,202.0074813
322.2666667,582.843265,0.579828127,202.1072319
322.7666667,582.8400814,0.579006125,202.0573566
323.2833333,582.8320094,0.579933154,201.882793
323.7833333,582.8354474,0.580395468,201.7331671
324.2833333,582.8561026,0.579123018,201.6583541
324.8,582.8828576,0.579430806,201.6084788
325.3,582.9095554,0.579738772,201.6334165
325.8166667,582.8807198,0.579845235,201.6084788
326.3166667,582.9159697,0.579748263,201.6334165
326.8333333,582.925046,0.579282804,201.6832918
327.3333333,582.8844444,0.580082197,201.7581047
327.8333333,582.8840757,0.579580099,201.7830424
328.35,582.9102325,0.579143102,201.7830424
328.85,582.8908561,0.579923694,201.6832918
329.3666667,582.9472533,0.580792489,201.6832918
329.8666667,582.9483009,0.579579117,201.8578554
330.3666667,582.9094351,0.580298848,201.8329177
330.8833333,582.9146364,0.580645661,201.9326683
331.3833333,582.9063545,0.580860983,201.882793
331.9,582.9332012,0.580244137,201.882793
332.4,582.9483357,0.580279989,201.882793
332.9,582.977004,0.58043644,201.882793
333.4166667,582.9159726,0.580571276,201.8578554
333.9333333,582.9712953,0.579611935,201.8329177
334.4333333,582.9528669,0.580237614,201.882793
334.95,582.9549162,0.579832707,201.8578554
335.45,582.9774813,0.579494514,202.0573566
335.95,582.9769601,0.580370744,202.1820449
336.4666667,582.981531,0.579915701,202.1571072
336.9666667,582.9529545,0.580175263,202.2319202
337.4833333,583.015878,0.579777668,202.3316708
337.9833333,583.0082476,0.580424245,202.4064838
338.5,582.9811162,0.580425899,202.3067332
339,583.0026121,0.580873251,202.3815461
339.5,583.0259202,0.58049759,202.5311721
340.0166667,582.993186,0.581085947,202.5062344
340.5166667,583.0313381,0.580236036,202.4812968
341.0333333,583.0645276,0.579872415,202.5810474
341.5333333,583.013717,0.581046839,202.6558603
342.0333333,583.0219764,0.580394609,202.7306733
342.55,583.0683239,0.580072309,202.755611
343.05,583.0625028,0.581138089,202.8304239
343.5666667,583.051448,0.580547275,202.9052369
344.0666667,583.0312473,0.580980535,202.8553616
344.5833333,583.1012542,0.580312149,202.7306733
345.0833333,583.0771361,0.580657966,202.6558603
345.5833333,583.0798593,0.579913518,202.5561097
346.1,583.0508245,0.58042027,202.4064838
346.6,583.0547421,0.580940399,202.1820449
347.1166667,583.0841976,0.580482812,202.0573566
347.6166667,583.0476876,0.580364636,202.0074813
348.1166667,583.0476512,0.581069011,201.9326683
348.6333333,583.0488145,0.581439569,201.8578554
349.1333333,583.0783297,0.580607262,201.6084788
349.65,583.0433436,0.58124617,201.3591022
350.15,583.1103041,0.581211273,201.3092269
350.65,583.1252123,0.579844525,201.234414
351.1666667,583.1194935,0.580710516,201.234414
351.6666667,583.1063971,0.580983803,201.1097257
352.1833333,583.1342802,0.580471754,201.084788
352.6833333,583.1174564,0.58092969,201.1346633
353.2,583.1070909,0.580637828,201.1097257
353.7,583.1192421,0.580606577,201.0099751
354.2,583.1214609,0.580835002,200.9850374
354.7166667,583.13454,0.580952312,201.0598504
355.2166667,583.1275924,0.581304152,201.0598504
355.7333333,583.1539858,0.580625381,201.1346633
356.2333333,583.2036852,0.581149314,201.159601
356.7333333,583.1985188,0.580977972,201.1845387
357.25,583.1454103,0.580990304,201.1097257
357.75,583.1679495,0.581596038,201.2593516
358.2666667,583.1703088,0.581442247,201.1845387
358.7666667,583.1866587,0.580653446,201.1845387
359.2833333,583.168042,0.580751344,201.1845387
359.7833333,583.1798654,0.581117726,201.1845387
360.2833333,583.1811099,0.581336678,201.159601
360.8,583.1776192,0.580918317,201.1845387
361.3,583.2786603,0.581008042,201.2593516
361.8166667,583.1806193,0.581063996,201.159601
362.3166667,583.2576707,0.580874691,201.1346633
362.8166667,583.2494724,0.580727469,201.234414
363.3333333,583.2599527,0.580881387,201.2842893
363.8333333,583.2046036,0.58128725,201.4339152
364.35,583.273582,0.580687044,201.3591022
364.85,583.2622493,0.580877935,201.4089776
365.3666667,583.2464907,0.581249899,201.5336658
365.8666667,583.2432337,0.580903914,201.5336658
366.3666667,583.2912932,0.580794302,201.5336658
366.8833333,583.2909505,0.581245477,201.5087282
367.3833333,583.3356992,0.581014996,201.5087282
367.9,583.3089841,0.58113298,201.6334165
368.4,583.3247068,0.581428218,201.6583541
368.9,583.2683156,0.581570001,201.7082294
369.4166667,583.3231208,0.580630532,201.7082294
369.9166667,583.285822,0.58126499,201.7082294
370.4333333,583.2962331,0.580860431,201.7581047
370.9333333,583.3169767,0.581146863,201.80798
371.4333333,583.2828656,0.581088252,201.7830424
371.95,583.2846249,0.58068097,201.5336658
372.45,583.3354379,0.58179967,201.5336658
372.9666667,583.3377351,0.582208687,201.4089776
373.4666667,583.2911438,0.580763943,201.2593516
373.9833333,583.3057235,0.582093292,200.9850374
374.4833333,583.3579527,0.582010648,200.9102244
374.9833333,583.3695804,0.581790928,200.7605985
375.5,583.3661635,0.580932552,200.7356608
376,583.365449,0.581462088,200.7356608
376.5166667,583.3666926,0.580861839,200.8104738
377.0166667,583.3320305,0.580613862,200.7605985
377.5333333,583.2836317,0.581746912,200.5361596
378.0333333,583.3643123,0.580933793,200.5610973
378.5333333,583.3488809,0.581211529,200.5361596
379.05,583.3432915,0.580673536,200.3865337
379.55,583.3689085,0.58042665,200.4862843
380.0666667,583.3375932,0.580496018,200.4862843
380.5666667,583.3724033,0.581499741,200.5361596
381.0666667,583.3392871,0.581301632,200.4114713
381.5833333,583.3467112,0.582323585,200.4114713
382.0833333,583.3711021,0.582184418,200.4613466
382.6,583.3861526,0.581083001,200.5610973
383.1,583.3763909,0.581046063,200.5361596
383.6166667,583.3431843,0.582327885,200.4114713
384.1166667,583.4082787,0.580890672,200.3117207
384.6166667,583.4424313,0.581192307,200.2618454
385.1333333,583.4088301,0.581485741,200.2618454
385.6333333,583.395392,0.581584104,200.3117207
386.15,583.428935,0.580743579,200.2618454
386.65,583.4165186,0.581081795,200.286783
387.1666667,583.4302269,0.580446231,200.1371571
387.6666667,583.4554894,0.580834022,200.0374065
388.1833333,583.4080403,0.582010018,199.9373434
388.6833333,583.4721147,0.581179489,199.9874687
389.1833333,583.4671123,0.581031102,199.9373434
389.7,583.4121162,0.581575791,200.0374065
390.2,583.4398919,0.581284532,200.0623441
390.7166667,583.4640266,0.581248526,200.1620948
391.2166667,583.4214026,0.582020439,200.1122195
391.7333333,583.5099864,0.581307115,200.1371571
392.2333333,583.4252675,0.581665048,200.3117207
392.7333333,583.4349205,0.581483335,200.0872818
393.25,583.5067489,0.581036023,200.0872818
393.75,583.4891374,0.581763084,200.2369077
394.2666667,583.4574434,0.582404611,200.3366584
394.7666667,583.4158861,0.581518919,200.2369077
395.2833333,583.480876,0.581881174,200.2119701
395.7833333,583.503044,0.581104666,200.3366584
396.2833333,583.4807369,0.581632542,200.286783
396.8,583.5186182,0.581515658,200.3366584
397.3,583.5080557,0.581390145,200.3117207
397.8166667,583.5300311,0.581665647,200.3117207
398.3166667,583.4947314,0.581997985,200.2369077
398.8166667,583.4629902,0.58202938,200.361596
399.3333333,583.5439931,0.581470863,200.4114713
399.8333333,583.5527849,0.581752931,200.5860349
400.35,583.4963364,0.582334626,200.7107232
400.85,583.5197489,0.581751438,200.7855362
401.35,583.5058522,0.58182414,200.9102244
401.8666667,583.5237666,0.581206113,200.7356608
402.3666667,583.5562823,0.581093594,200.8603491
402.8833333,583.4882778,0.581769796,200.9102244
403.3833333,583.5372566,0.581524976,200.7605985
403.9,583.5693266,0.581943787,200.8354115
404.4,583.5091747,0.582453778,200.8104738
404.9,583.5168647,0.58216154,200.7107232
405.4166667,583.5284382,0.582336504,200.8104738
405.9166667,583.5835073,0.581720832,200.6857855
406.4333333,583.5371109,0.581599576,200.4862843
406.9333333,583.5241143,0.582981492,200.0374065
407.45,583.52162,0.581793286,200.0872818
407.95,583.5643178,0.581740606,199.887218
408.45,583.5367994,0.582316716,199.7619048
408.9666667,583.5427737,0.582220324,199.6365915
409.4666667,583.5641353,0.581907397,199.5112782
409.9833333,583.5939448,0.582194612,199.5864662
410.4833333,583.5534893,0.581849712,199.6365915
411,583.6170139,0.582021724,199.5112782
411.5,583.5372492,0.582864647,199.4360902
412,583.6070367,0.581893299,199.3609023
412.5166667,583.6118247,0.581884925,199.3859649
413.0166667,583.6011049,0.581793784,199.4611529
413.5333333,583.6607135,0.582119225,199.4360902
414.0333333,583.6554026,0.582265428,199.4110276
414.55,583.573075,0.58221646,199.3107769
415.05,583.580762,0.582495429,199.160401
415.55,583.6545891,0.582757551,199.0601504
416.0666667,583.691555,0.582120907,199.085213
416.5666667,583.6969334,0.582069366,199.160401
417.0833333,583.6927938,0.582299517,199.235589
417.5833333,583.6665819,0.582014255,199.235589
418.1,583.6569553,0.582103688,199.2105263
418.6,583.6884411,0.582832725,199.2105263
419.1,583.6622975,0.582775594,199.235589
419.6166667,583.6747679,0.582193579,199.160401
420.1166667,583.6561709,0.58219184,199.160401
420.6333333,583.6927593,0.582352993,199.2105263
421.1333333,583.6707292,0.582392297,199.2105263
421.6333333,583.6896809,0.582773943,199.2857143
422.15,583.721929,0.582483594,199.4110276
422.65,583.7183779,0.582601364,199.4862155
423.1666667,583.7103905,0.583057693,199.5112782
423.6666667,583.6820715,0.583818567,199.4862155
424.1833333,583.7498786,0.582471611,199.5614035
424.6833333,583.7119798,0.582345293,199.6867168
425.1833333,583.7023651,0.58269041,199.7117794
425.7,583.7233158,0.582903175,199.7117794
426.2,583.7280888,0.582642335,199.7117794
426.7166667,583.74847,0.582599103,199.6616541
427.2166667,583.7017283,0.582243307,199.5363409
427.7166667,583.6810774,0.58353819,199.4611529
428.2333333,583.7479235,0.582837688,199.4611529
428.7333333,583.7267384,0.582557992,199.4110276
429.25,583.7542377,0.583105497,199.3609023
429.75,583.7980523,0.582710353,199.4862155
430.2666667,583.7794567,0.582800111,199.4862155
430.7666667,583.7635835,0.58259705,199.3358396
431.2666667,583.7498376,0.583468789,199.3358396
431.7833333,583.7823699,0.582240196,199.4360902
432.2833333,583.7936858,0.582398282,199.4611529
432.8,583.7860322,0.58369762,199.4360902
433.3,583.7905059,0.582735289,199.4360902
433.8,583.8208238,0.582572461,199.3609023
434.3166667,583.7817862,0.58329748,199.3358396
434.8166667,583.7795939,0.583893604,199.2105263
435.3333333,583.8182642,0.583317992,199.0100251
435.8333333,583.8033682,0.583467662,199.0100251
436.35,583.7941269,0.583212802,199.0100251
436.85,583.7986076,0.582819899,198.7593985
437.35,583.7856233,0.582886285,198.7092732
437.8666667,583.823166,0.582781627,198.6340852
438.3666667,583.8200942,0.582738927,198.6340852
438.8833333,583.8445498,0.582921087,198.5588972
439.3833333,583.8132573,0.583572961,198.5839599
439.8833333,583.7767329,0.583489427,198.7844612
440.4,583.8666456,0.583244053,198.9348371
440.9,583.8445844,0.583055803,199.0350877
441.4166667,583.8350285,0.583274601,199.0350877
441.9166667,583.8608888,0.583527107,199.160401
442.4166667,583.8605698,0.58323139,199.1854637
442.9333333,583.854222,0.583340417,199.2606516
443.4333333,583.868604,0.583209647,199.3859649
443.95,583.8527045,0.583419785,199.3609023
444.45,583.8634215,0.583313851,199.5112782
444.9666667,583.8570038,0.582531699,199.5363409
445.4666667,583.8511495,0.583556581,199.5864662
445.9833333,583.8596116,0.582910004,199.5864662
446.4833333,583.8719564,0.583342176,199.5112782
446.9833333,583.8901645,0.582980226,199.5112782
447.5,583.8880114,0.583859094,199.5864662
448,583.8881585,0.583254119,199.6115288
448.5166667,583.9008399,0.583006446,199.6115288
449.0166667,583.88575,0.583053607,199.6867168
449.5166667,583.8668879,0.583589534,199.8120301
450.0333333,583.8987366,0.583838012,199.7869674
450.55,583.9088044,0.583433784,199.8120301
451.05,583.9132334,0.583745459,199.887218
451.55,583.8912608,0.582798076,199.962406
452.0666667,583.8667958,0.583306207,199.9122807
452.5666667,583.8992528,0.583574648,199.9373434
453.0833333,583.9166697,0.5831848,199.9874687
453.5833333,583.9505341,0.583752679,200.0623441
454.0833333,583.9320885,0.584122417,200.1371571
454.6,583.9294688,0.583467833,200.2618454
455.1,583.934792,0.583526245,200.361596
455.6166667,583.9301264,0.584184869,200.3117207
456.1166667,583.8664675,0.584738516,200.361596
456.6333333,583.9115999,0.584302563,200.2618454
457.15,583.9144593,0.583758269,200.1371571
457.6666667,583.9337875,0.583693659,199.962406
458.1666667,583.9007668,0.584003043,199.9874687
458.6833333,583.9263287,0.584167006,199.9874687
459.1833333,583.8959136,0.58349646,199.7619048
459.6833333,583.9125443,0.583494869,199.7869674
460.2,583.9398772,0.582951631,199.9122807
460.7,583.9282599,0.583569381,199.962406
461.2166667,583.9529319,0.584128936,199.9874687
461.7166667,583.9593221,0.584049004,200.1122195
462.2333333,583.9130158,0.584386286,200.1620948
462.7333333,583.9485669,0.583848913,200.1122195
463.25,583.9951626,0.584064855,200.1371571
463.75,583.9766839,0.584510214,200.0872818
464.25,583.9891407,0.583799064,200.0623441
464.7666667,583.9692954,0.584394855,200.0623441
465.2666667,583.9975967,0.583745555,200.0374065
465.7833333,583.994747,0.583923255,199.9874687
466.2833333,584.0140438,0.583689269,200.0124688
466.8,583.9664895,0.584762913,199.962406
467.3,583.984143,0.58395352,199.9373434
467.8166667,583.9964896,0.585172992,199.9122807
468.3166667,584.0131198,0.583728099,199.9122807
468.8166667,584.0040474,0.583721189,199.9373434
469.3333333,584.0502953,0.583807891,199.8120301
469.8333333,583.9665902,0.584156321,199.8621554
470.35,584.0114989,0.584094462,199.9373434
470.85,584.0144852,0.584139343,199.8120301
471.35,584.0110529,0.583967947,199.8621554
471.8666667,584.0451734,0.583835951,199.7117794
472.3666667,584.0100124,0.584523628,199.6616541
472.8833333,584.013489,0.584505301,199.4611529
473.3833333,584.0422082,0.583944296,199.3358396
473.9,583.9929051,0.584669414,199.3107769
474.4,584.0318787,0.58382843,199.160401
474.9,584.0365837,0.583997411,199.160401
475.4166667,584.0184409,0.583841332,199.2105263
475.9166667,584.0156261,0.5835328,199.085213
476.4333333,584.002618,0.584305277,198.9598997
476.9333333,584.0168879,0.584527797,198.9598997
477.45,584.0021291,0.584267456,199.0350877
477.95,584.027718,0.584509718,198.9598997
478.45,584.0257265,0.58465704,198.9598997
478.9666667,584.0086623,0.584609033,198.9097744
479.4666667,584.0453343,0.584544408,198.9598997
479.9833333,584.0500915,0.584182898,199.0601504
480.4833333,584.0533584,0.585082944,199.1102757
480.9833333,584.0427105,0.58480535,199.0601504
481.5,584.042357,0.584895012,198.9097744
482,584.0421136,0.583802502,198.9348371
482.5166667,584.1025007,0.584516812,198.9849624
483.0166667,584.0589025,0.584469071,199.2105263
483.5166667,584.0352849,0.585069611,199.160401
484.0333333,584.0705303,0.584419601,199.160401
484.5333333,584.0337664,0.584114398,199.235589
485.05,584.0624822,0.584263984,199.3609023
485.55,584.0826473,0.584385845,199.3107769
486.0666667,584.0796188,0.584748308,199.4862155
486.5666667,584.0793455,0.584102918,199.4360902
487.0666667,584.1314318,0.584481788,199.3859649
487.5833333,584.0716363,0.584468832,199.4862155
488.0833333,584.0958277,0.584427219,199.4360902
488.6,584.0650742,0.585255344,199.3609023
489.1,584.0675776,0.584514772,199.4110276
489.6,584.0841667,0.584937405,199.3859649
490.1166667,584.076057,0.584821103,199.4360902
490.6166667,584.0857545,0.585113901,199.4110276
491.1333333,584.0856753,0.584397417,199.4360902
491.6333333,584.0924196,0.585228379,199.4862155
492.1333333,584.0874414,0.584595377,199.5614035
492.65,584.075278,0.584213721,199.6115288
493.15,584.1155653,0.585108997,199.5363409
493.6666667,584.1387834,0.584823138,199.6115288
494.1666667,584.0697401,0.585251053,199.5363409
494.6833333,584.0988262,0.58500852,199.5363409
495.1833333,584.0666031,0.584987269,199.4611529
495.6833333,584.1274479,0.584815512,199.3859649
496.2,584.0836216,0.584951955,199.2857143
496.7,584.1377698,0.58472882,199.1353383
497.2166667,584.105332,0.584643035,199.2105263
497.7166667,584.1312889,0.584441805,199.1353383
498.2166667,584.0944692,0.585483333,199.235589
498.7333333,584.1586478,0.585021105,199.2857143
499.2333333,584.133842,0.58500885,199.2105263
499.75,584.1205737,0.58446058,199.2606516
500.25,584.1351066,0.585821195,199.4110276
500.75,584.1241044,0.585289251,199.3609023
501.2666667,584.0784126,0.586179697,199.2857143
501.7666667,584.1822544,0.584640578,199.4110276
502.2833333,584.1207024,0.584563642,199.3609023
502.7833333,584.148043,0.585068695,199.3358396
503.3,584.1392595,0.585357572,199.3859649
503.8,584.1486738,0.585713685,199.2105263
504.3,584.1816513,0.585067087,199.235589
504.8166667,584.1728722,0.584318088,199.2105263
505.3166667,584.1755017,0.584905712,199.2105263
505.8333333,584.2049828,0.584511724,199.2105263
506.3333333,584.1538646,0.586397152,199.235589
506.85,584.1630379,0.585325562,199.1353383
507.35,584.2396763,0.584878525,199.160401
507.85,584.2118793,0.58567895,199.1353383
508.3666667,584.192905,0.584872777,199.2105263
508.8666667,584.2197677,0.584542799,199.2606516
509.3833333,584.187869,0.585414683,199.0350877
509.8833333,584.192131,0.585539012,199.1102757
510.3833333,584.1875349,0.585139472,199.085213
510.9,584.2441013,0.584429921,198.9849624
511.4,584.2060921,0.584614055,198.9348371
511.9166667,584.2147886,0.585656755,199.0601504
512.4166667,584.2381209,0.58466134,199.1102757
512.9166667,584.2202597,0.585666873,199.1854637
513.4333333,584.2029402,0.584848221,199.2606516
513.9333333,584.2018322,0.585363016,199.235589
514.45,584.1900993,0.585256379,199.2857143
514.95,584.1655146,0.585371577,199.2105263
515.4666667,584.2005894,0.585440465,199.1854637
515.9666667,584.2518952,0.585207803,199.2606516
516.4833333,584.2171151,0.58463805,199.2857143
516.9833333,584.2563071,0.584807957,199.235589
517.4833333,584.1930935,0.586437405,199.0100251
518,584.2850667,0.584464848,199.0601504
518.5,584.2448035,0.584979032,198.9598997
519.0166667,584.2421669,0.585039559,198.8095238
519.5166667,584.2343216,0.586014542,198.9348371
520.0166667,584.2524623,0.58574878,199.1854637
520.5333333,584.2673294,0.585416157,199.4611529
521.05,584.3100567,0.584977888,199.6365915
521.55,584.2634288,0.585152684,199.8370927
522.05,584.2780478,0.58516674,199.9874687
522.5666667,584.3017412,0.584944892,200.2618454
523.0833333,584.3192904,0.585266648,200.3865337
523.5833333,584.324299,0.58493826,200.5361596
524.0833333,584.295829,0.585796846,200.6109726
524.6,584.316306,0.585934906,200.6857855
525.1,584.2720825,0.585936448,200.8104738
525.6166667,584.3109536,0.585456359,200.9850374
526.1166667,584.3301392,0.585229519,201.159601
526.6166667,584.353626,0.585326059,201.2593516
527.1333333,584.3014355,0.585290246,201.234414
527.6333333,584.2787394,0.586173347,201.3341646
528.15,584.357296,0.584779636,201.3840399
528.65,584.3503182,0.584786904,201.4089776
529.1666667,584.3005642,0.585484392,201.3341646
529.6666667,584.2765007,0.586712298,201.3092269
530.1833333,584.3223981,0.585990323,201.3092269
530.6833333,584.3190918,0.585219238,201.2842893
531.1833333,584.3454532,0.585416301,201.2593516
531.7,584.3554286,0.585335642,201.3591022
532.2,584.331249,0.585869891,201.4089776
532.7166667,584.3602003,0.585348723,201.4837905
533.2166667,584.3824037,0.585097402,201.4339152
533.7333333,584.331131,0.58511817,201.5087282
534.2333333,584.3151529,0.586705315,201.3341646
534.75,584.3383415,0.585945806,201.3591022
535.25,584.3299326,0.586008085,201.4089776
535.75,584.2757702,0.586111539,201.3341646
536.2666667,584.3510586,0.585332844,201.3092269
536.7666667,584.3346107,0.586008761,201.4339152
537.2833333,584.3503179,0.58592313,201.4588529
537.7833333,584.3705351,0.585490391,201.3840399
538.2833333,584.3683871,0.585231511,201.4339152
538.8,584.3106935,0.585517455,201.3341646
539.3,584.3669173,0.585682339,201.4588529
539.8166667,584.3436899,0.586000984,201.5336658
540.3166667,584.3489242,0.585397391,201.5835411
540.8333333,584.3396702,0.585183004,201.4588529
541.3333333,584.3265582,0.586776342,201.3840399
541.8333333,584.4214259,0.585365224,201.4339152
542.35,584.3661333,0.585960819,201.3840399
542.85,584.3460452,0.586032606,201.3591022
543.3666667,584.3651227,0.58512057,201.2842893
543.8666667,584.381905,0.585131666,201.3092269
544.3833333,584.3357274,0.585690881,201.084788
544.8833333,584.3972527,0.585462258,201.234414
545.3833333,584.4086289,0.584592599,201.2094763
545.9,584.3455095,0.585632047,201.1346633
546.4,584.3587101,0.585493916,201.1097257
546.9166667,584.3995936,0.585406237,200.9600998
547.4166667,584.3926598,0.585526242,201.084788
547.9166667,584.40995,0.58503473,201.234414
548.4333333,584.4122544,0.584942404,201.3092269
548.9333333,584.3880824,0.58667395,201.3840399
549.45,584.4098526,0.585315347,201.3591022
549.95,584.3580384,0.586675327,201.3591022
550.4666667,584.3898571,0.585628132,201.3341646
550.9666667,584.4053583,0.585483256,201.2593516
551.4833333,584.3978898,0.585607448,201.3341646
551.9833333,584.4154652,0.584954152,201.4837905
552.4833333,584.3873689,0.585464776,201.5087282
553,584.4328881,0.585768141,201.6583541
553.5,584.4405097,0.585056463,201.6832918
554.0166667,584.445711,0.584692239,201.7581047
554.5166667,584.4455237,0.584878118,201.7581047
555.0333333,584.4253726,0.58579835,201.7581047
555.5333333,584.4488245,0.585925284,201.7830424
556.05,584.4572818,0.585497819,201.7082294
556.55,584.4161232,0.586163281,201.7082294
557.05,584.4344477,0.585632075,201.7082294
557.5666667,584.4189798,0.586274933,201.7082294
558.0666667,584.4586975,0.585678336,201.6832918
558.5833333,584.4705096,0.585541848,201.6583541
559.0833333,584.468693,0.585195181,201.7331671
559.5833333,584.433128,0.585408494,201.7581047
560.1,584.4737808,0.585538394,201.7331671
560.6,584.4658544,0.585141573,201.7082294
561.1166667,584.5028521,0.586007624,201.6583541
561.6166667,584.4785917,0.585714084,201.7082294
562.1333333,584.5140872,0.585205437,201.7830424
562.6333333,584.507973,0.58552551,201.8329177
563.1333333,584.4755387,0.585041995,201.8578554
563.65,584.4984776,0.58541505,201.9077307
564.15,584.5061901,0.585438912,201.882793
564.6666667,584.4567992,0.585358545,201.80798
565.1666667,584.4221759,0.585650773,201.6334165
565.6833333,584.4819441,0.585490303,201.5835411
566.1833333,584.4747099,0.585786396,201.6084788
566.7,584.4893749,0.586097419,201.6084788
567.2,584.4841772,0.585203295,201.7082294
567.7,584.5518942,0.585512373,201.7581047
568.2166667,584.5237697,0.585375476,201.8578554
568.7166667,584.5420634,0.585509418,201.9077307
569.2333333,584.5059157,0.585832722,201.9326683
569.7333333,584.5148754,0.58585645,201.6334165
570.25,584.4840084,0.586505689,201.5835411
570.75,584.5790319,0.585054902,201.5586035
571.25,584.5677883,0.585726268,201.4588529
571.7666667,584.5426201,0.585869652,201.6832918
572.2666667,584.5454056,0.585976358,201.7581047
572.7833333,584.574587,0.585911855,201.8578554
573.2833333,584.5506007,0.586492646,201.882793
573.8,584.5760802,0.585054519,201.957606
574.3,584.5747752,0.585770796,201.9825436
574.8,584.560635,0.585938848,202.0573566
575.3166667,584.5732422,0.585079475,202.1072319
575.8166667,584.5510322,0.586076253,202.1321696
576.3333333,584.5506828,0.585189733,201.957606
576.8333333,584.5784787,0.585505311,201.957606
577.35,584.5501598,0.585568659,201.957606
577.85,584.5878389,0.585703103,201.957606
578.35,584.6048457,0.585800353,201.957606
578.8666667,584.5875211,0.586370651,201.8578554
579.3666667,584.5941175,0.585968912,201.7082294
579.8833333,584.6046191,0.585491699,201.6084788
580.3833333,584.6249503,0.585310078,201.4588529
580.8833333,584.5814336,0.585384483,201.2842893
581.4,584.6290357,0.585701065,201.1346633
581.9,584.5767536,0.585788362,201.0099751
582.4166667,584.5990339,0.586108436,200.8852868
582.9166667,584.5885737,0.586837337,200.8104738
583.4166667,584.6296822,0.585894608,200.7107232
583.9333333,584.5820925,0.587065581,200.4862843
584.4333333,584.5603013,0.586484348,200.361596
584.95,584.6041973,0.585692845,200.3366584
585.45,584.5844318,0.585831672,200.2618454
585.9666667,584.5774435,0.585840668,200.2119701
586.4666667,584.5891695,0.585590618,200.1870324
586.9666667,584.6098803,0.586270256,200.0374065
587.4833333,584.6316864,0.58633464,199.9874687
587.9833333,584.6913002,0.585165096,199.962406
588.5,584.6747779,0.585937441,199.7869674
589,584.696599,0.58574103,199.7869674
589.5166667,584.6971643,0.585592976,199.887218
590.0166667,584.6538569,0.586327345,199.962406
590.5166667,584.6699672,0.585995005,199.962406
591.0333333,584.7198204,0.586038299,199.962406
591.5333333,584.7317095,0.585829315,199.9122807
592.05,584.6991442,0.585740353,199.9874687
592.55,584.6892171,0.585933517,200.0623441
593.05,584.6928225,0.585755049,200.0623441
593.5666667,584.6803518,0.58654954,200.1122195
594.0666667,584.7184272,0.585341,200.4114713
594.5833333,584.6675148,0.584899873,200.5361596
595.0833333,584.7007343,0.586254455,200.8354115
595.6,584.7191496,0.586432488,201.084788
596.1,584.718694,0.586332876,201.2842893
596.6,584.713372,0.586182711,201.4837905
597.1166667,584.7252854,0.585857695,201.5835411
597.6166667,584.718239,0.585988174,201.7581047
598.1333333,584.7467044,0.586792367,201.8329177
598.6333333,584.7664603,0.585795665,201.957606
599.1333333,584.7344253,0.586685859,202.0573566
599.65,584.7369781,0.585938917,202.1072319
600.15,584.7634058,0.585794328,202.2319202
600.6666667,584.7581059,0.585792024,202.3067332
601.1666667,584.7482453,0.585948816,202.3815461
601.6833333,584.7513225,0.586430517,202.5062344
602.1833333,584.7532647,0.586118254,202.5561097
602.6833333,584.7272258,0.586605527,202.5561097
603.2,584.7346365,0.586483448,202.605985
603.7,584.7304763,0.586290743,202.5810474
604.2166667,584.7430219,0.585364902,202.6558603
604.7166667,584.7283469,0.587168875,202.6558603
605.2333333,584.7350072,0.586590628,202.605985
605.7333333,584.7625532,0.586324925,202.605985
606.2333333,584.7683921,0.587388382,202.755611
606.75,584.7729058,0.585999433,202.8553616
607.25,584.7815313,0.586358092,202.8802993
607.7666667,584.7896531,0.58630958,203.0798005
608.2666667,584.7741843,0.586324672,203.1795511
608.7666667,584.785826,0.585970358,203.3291771
609.2833333,584.7776907,0.586487149,203.3790524
609.7833333,584.7799494,0.585943708,203.478803
610.3,584.7895922,0.58652325,203.553616
610.8,584.7526149,0.586801674,203.40399
611.3166667,584.7863455,0.58595948,203.3790524
611.8166667,584.742828,0.587025243,203.4538653
612.3166667,584.7723651,0.58609754,203.4538653
612.8333333,584.8052988,0.586147342,203.4538653
613.3333333,584.8133207,0.585367188,203.40399
613.85,584.7949401,0.585222544,203.4289277
