400,-19.77410944,5.347224546
401,-19.87149754,5.385624634
402,-19.96912148,5.424149537
403,-20.06698125,5.462799245
404,-20.16507683,5.501573776
405,-20.26340825,5.540473122
406,-20.36197549,5.579497283
407,-20.46077856,5.618646257
408,-20.55981746,5.657920047
409,-20.65909218,5.69731865
410,-20.75853235,5.737360962
411,-20.8580165,5.778937008
412,-20.95773407,5.820647226
413,-21.05768506,5.86249163
414,-21.15786945,5.904470219
415,-21.25828726,5.946582989
416,-21.35893848,5.988829945
417,-21.45982312,6.031211086
418,-21.56094116,6.073726408
419,-21.66229263,6.116375917
420,-21.76387749,6.159159617
421,-21.86569578,6.202077493
422,-21.96774749,6.245129554
423,-22.0700326,6.288315796
424,-22.17255112,6.331636225
425,-22.27530307,6.375090837
426,-22.37828841,6.418679632
427,-22.48150718,6.462402613
428,-22.58495935,6.506259776
429,-22.68864495,6.550251124
430,-22.79256395,6.594376666
431,-22.89671636,6.638636381
432,-23.0011022,6.683030282
433,-23.10572144,6.727558366
434,-23.20981197,6.77211172
435,-23.31307325,6.81664665
436,-23.41655964,6.861313528
437,-23.52027112,6.906112352
438,-23.62420772,6.951043125
439,-23.72836942,6.996105856
440,-23.83275622,7.041300524
441,-23.93709389,7.088519228
442,-24.04160984,7.136184468
443,-24.14634813,7.183991452
444,-24.25130876,7.231940181
445,-24.35649175,7.280030656
446,-24.46189708,7.328262876
447,-24.56752475,7.376636841
448,-24.67337478,7.425152552
449,-24.77944715,7.473810008
450,-24.88574186,7.522609209
451,-24.99225892,7.571550156
452,-25.09899833,7.620632848
453,-25.20596008,7.669857284
454,-25.31314419,7.719223467
455,-25.42055064,7.768731396
456,-25.52817943,7.818381068
457,-25.63603057,7.868172487
458,-25.74410406,7.918105651
459,-25.85239989,7.96818056
460,-25.96091808,8.018397215
461,-26.06965861,8.068755615
462,-26.17862149,8.11925576
463,-26.2878067,8.16989765
464,-26.39721427,8.220681286
465,-26.50684419,8.271606668
466,-26.61669644,8.322673793
467,-26.72677105,8.373882655
468,-26.83706801,8.425233272
469,-26.9475873,8.476725633
470,-27.05832895,8.528359742
471,-27.16732955,8.579832933
472,-27.27644081,8.631429484
473,-27.38576248,8.683187052
474,-27.49528429,8.735171845
475,-27.60501975,8.787296311
476,-27.71496885,8.83956045
477,-27.82513162,8.891964254
478,-27.93550804,8.944507743
479,-28.0460981,8.997190905
480,-28.15690183,9.050013742
481,-28.26791921,9.102976242
482,-28.37915024,9.156078428
483,-28.49059492,9.209320286
484,-28.60225326,9.262701809
485,-28.71412525,9.316223017
486,-28.82621089,9.369883898
487,-28.93851019,9.423684454
488,-29.05102314,9.477624674
489,-29.16374974,9.531704577
490,-29.27668999,9.585924155
491,-29.38984391,9.640283408
492,-29.50321147,9.694782325
493,-29.61679268,9.749420924
494,-29.73058755,9.8041992
495,-29.84459607,9.859117149
496,-29.95881824,9.91417476
497,-30.07325407,9.969372058
498,-30.18790356,10.02470903
499,-30.30276668,10.08018566
500,-30.41784347,10.13580198
501,-30.53313392,10.19155798
502,-30.64863801,10.24745365
503,-30.76435575,10.30348898
504,-30.88028715,10.35966399
505,-30.99643221,10.41597869
506,-31.11279091,10.47243305
507,-31.22936327,10.52902708
508,-31.34614929,10.58576079
509,-31.46295014,10.6438423
510,-31.57781121,10.70276815
511,-31.69282281,10.76183106
512,-31.80803779,10.82103969
513,-31.92345613,10.88039405
514,-32.03907785,10.93989415
515,-32.15490292,10.99953998
516,-32.27093138,11.05933154
517,-32.3871632,11.11926884
518,-32.5035984,11.17935186
519,-32.62023696,11.23958063
520,-32.7370789,11.29995512
521,-32.8541242,11.36047534
522,-32.97137288,11.42114131
523,-33.08882491,11.48195299
524,-33.20648033,11.54291041
525,-33.32433912,11.60401358
526,-33.44240127,11.66526246
527,-33.5606668,11.72665709
528,-33.67913568,11.78819744
529,-33.79780795,11.84988352
530,-33.91668358,11.91171535
531,-34.03576259,11.9736929
532,-34.15504495,12.03581618
533,-34.2745307,12.09808521
534,-34.39421981,12.16049995
535,-34.5141123,12.22306044
536,-34.63420814,12.28576665
537,-34.75450737,12.3486186
538,-34.87500995,12.41161629
539,-34.99571592,12.4747597
540,-35.11662525,12.53804885
541,-35.23773796,12.60148373
542,-35.35905402,12.66506433
543,-35.48057347,12.72879069
544,-35.60229627,12.79266276
545,-35.72422246,12.85668057
546,-35.84609998,12.92228647
547,-35.96783283,12.99002218
548,-36.08976504,13.0579156
549,-36.21189663,13.12596672
550,-36.33422757,13.19417553
551,-36.45538894,13.26230079
552,-36.57443003,13.3301734
553,-36.69365791,13.39819926
554,-36.81307254,13.46637838
555,-36.93267393,13.53471078
556,-37.05246211,13.60319643
557,-37.17243705,13.67183534
558,-37.29259875,13.7406275
559,-37.41294723,13.80957295
560,-37.53348248,13.87867164
561,-37.65420449,13.94792359
562,-37.77511328,14.01732881
563,-37.89620882,14.08688729
564,-38.01749114,14.15659902
565,-38.13896024,14.22646402
566,-38.26061609,14.29648229
567,-38.38245871,14.36665381
568,-38.5044881,14.43697859
569,-38.62670428,14.50745663
570,-38.7491072,14.57808794
571,-38.8716969,14.6488725
572,-38.99447338,14.71981033
573,-39.11743661,14.79090143
574,-39.24058662,14.86214577
575,-39.3639234,14.93354338
576,-39.48744694,15.00509425
577,-39.61115725,15.07679839
578,-39.73505434,15.14865578
579,-39.85913819,15.22066643
580,-39.98340881,15.29283034
581,-40.1078662,15.36514753
582,-40.23251035,15.43761797
583,-40.35734128,15.51024166
584,-40.48235898,15.58301863
585,-40.6074802,15.65639616
